groupNum,routersPerGroup,nodesPerRouter,utilization,application,messageSize,messageIter,traceMode,traceNum,allocation,taskmapping,scheduler,routing,alpha,expIter,time(us)
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,7,30866.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,8,31628.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,9,29664.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,10,29902.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,11,27505.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,12,29127.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,13,30765.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,14,29201.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,15,29081.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,16,28893.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,17,28143.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,18,29058.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrdg,topo,easy,adaptive,1.0,19,29691.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,0,16652.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,1,16642.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,2,16655.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,3,16758.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,4,16582.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,5,16642.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,6,16748.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,7,16661.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,8,16804.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,9,16668.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,10,16758.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,11,16640.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,12,16826.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,13,16761.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,14,16577.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,15,16801.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,16,16608.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,17,16649.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,18,16693.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrn,topo,easy,adaptive,1.0,19,16673.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,0,27732.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,1,27139.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,2,26774.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,3,26894.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,4,27351.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,5,27648.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,6,27061.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,7,27084.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,8,31143.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,9,28077.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,10,27179.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,11,27508.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,12,28002.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,13,27259.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,14,28375.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,15,26444.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,16,29011.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,17,28594.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,18,28423.0
17,4,4,75,alltoall,100000,2,empty,17,dflyrrr,topo,easy,adaptive,1.0,19,28831.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,0,28244.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,1,30536.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,2,29957.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,3,29336.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,4,30238.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,5,31023.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,6,29217.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,7,28356.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,8,29373.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,9,28321.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,10,27957.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,11,29036.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,12,28215.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,13,32715.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,14,28174.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,15,28718.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,16,30457.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,17,29919.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,18,27938.0
17,4,4,75,alltoall,100000,2,empty,17,dflyslurm,topo,easy,adaptive,1.0,19,29607.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,0,16734.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,1,16677.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,2,16806.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,3,16558.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,4,16472.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,5,16724.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,6,16666.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,7,16785.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,8,16813.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,9,16676.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,10,16647.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,11,16636.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,12,16718.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,13,16836.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,14,16879.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,15,16705.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,16,16765.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,17,16580.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,18,16661.0
17,4,4,75,alltoall,100000,2,empty,17,dflyhybrid,topo,easy,adaptive,1.0,19,16763.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,0,82239.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,1,88788.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,2,83118.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,3,87599.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,4,97503.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,5,81647.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,6,85562.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,7,89223.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,8,94611.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,9,87262.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,10,88789.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,11,95227.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,12,90816.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,13,91767.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,14,94135.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,15,81785.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,16,84138.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,17,89104.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,18,93404.0
17,4,4,75,alltoall,100000,2,empty,51,random,topo,easy,adaptive,1.0,19,90718.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,0,137499.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,1,134635.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,2,117163.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,3,123912.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,4,123429.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,5,118683.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,6,155219.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,7,131917.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,8,141681.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,9,146699.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,10,129654.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,11,131331.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,12,125615.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,13,131254.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,14,133981.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,15,114258.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,16,146831.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,17,164036.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,18,140712.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdr,topo,easy,adaptive,1.0,19,119978.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,0,270378.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,1,260100.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,2,285277.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,3,280093.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,4,272903.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,5,268864.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,6,279605.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,7,271381.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,8,256694.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,9,292888.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,10,274972.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,11,261226.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,12,270950.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,13,273705.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,14,276554.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,15,280189.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,16,272625.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,17,265268.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,18,272727.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrdg,topo,easy,adaptive,1.0,19,280202.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,0,85892.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,1,84718.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,2,91608.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,3,83568.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,4,87045.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,5,85627.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,6,87539.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,7,84410.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,8,91083.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,9,85451.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,10,86367.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,11,85550.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,12,83949.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,13,86536.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,14,87539.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,15,86636.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,16,85674.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,17,85272.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,18,84851.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrn,topo,easy,adaptive,1.0,19,89070.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,0,107330.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,1,102975.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,2,109015.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,3,110879.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,4,108422.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,5,109539.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,6,107292.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,7,103506.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,8,106865.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,9,105270.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,10,106505.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,11,108633.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,12,107253.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,13,104960.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,14,116689.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,15,104367.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,16,108330.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,17,110261.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,18,108956.0
17,4,4,75,alltoall,100000,2,empty,51,dflyrrr,topo,easy,adaptive,1.0,19,110405.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,0,291820.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,1,289557.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,2,288254.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,3,287987.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,4,285421.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,5,288396.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,6,294956.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,7,303994.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,8,291634.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,9,287088.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,10,284084.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,11,288233.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,12,288222.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,13,290621.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,14,298451.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,15,293234.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,16,292050.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,17,290666.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,18,287666.0
17,4,4,75,alltoall,100000,2,empty,51,dflyslurm,topo,easy,adaptive,1.0,19,294654.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,0,87179.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,1,86302.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,2,84459.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,3,85849.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,4,86606.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,5,88932.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,6,83432.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,7,87130.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,8,86364.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,9,88684.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,10,87296.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,11,87278.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,12,90001.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,13,85170.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,14,86998.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,15,84757.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,16,85977.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,17,86762.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,18,88329.0
17,4,4,75,alltoall,100000,2,empty,51,dflyhybrid,topo,easy,adaptive,1.0,19,85428.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,0,36485.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,1,37452.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,2,36066.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,3,39711.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,4,40006.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,5,44945.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,6,39041.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,7,42614.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,8,40918.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,9,41167.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,10,40142.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,11,34800.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,12,52854.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,13,38757.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,14,36328.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,15,46355.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,16,34877.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,17,39639.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,18,37668.0
17,4,4,75,alltoall,100000,2,empty,27,random,topo,easy,adaptive,1.0,19,42858.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,0,51030.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,1,71941.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,2,51315.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,3,52003.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,4,59084.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,5,54623.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,6,59222.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,7,55690.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,8,54769.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,9,56284.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,10,78688.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,11,65187.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,12,71366.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,13,75168.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,14,63314.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,15,74483.0
17,4,4,75,alltoall,100000,2,empty,27,dflyrdr,topo,easy,adaptive,1.0,16,69019.0
