groupNum,routersPerGroup,nodesPerRouter,utilization,application,messageSize,messageIter,traceMode,traceNum,allocation,taskmapping,scheduler,routing,alpha,expIter,Avg.Norm.Latency
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,2,1.36741486628
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,3,1.35744093591
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,4,1.29619501946
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,5,1.31971811667
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,6,1.34648151729
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,7,1.331739772
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,8,1.35146846958
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,9,1.37760902492
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,10,1.31358557229
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,11,1.35133085831
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,12,1.33893660697
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,13,1.32757995279
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,14,1.37380972036
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,15,1.30881371211
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,16,1.37585096102
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,17,1.33598265052
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,18,1.37806101398
17,4,4,75,stencil,0,2,random,2,simple,topo,easy,adaptive,1.0,19,1.34052905185
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,0,1.28407081587
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,1,1.34699529612
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,2,1.24791640965
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,3,1.25477867619
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,4,1.34061298354
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,5,1.28353113771
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,6,1.22793225532
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,7,1.30196490106
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,8,1.30317997455
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,9,1.31728323011
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,10,1.26364599581
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,11,1.30662871902
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,12,1.25423167155
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,13,1.25445059136
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,14,1.31083517295
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,15,1.2857246324
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,16,1.27248943706
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,17,1.30466546157
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,18,1.31887692692
17,4,4,75,stencil,0,2,random,2,random,topo,easy,adaptive,1.0,19,1.37296970041
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,0,1.2847104608
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,1,1.18154114706
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,2,1.22144351568
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,3,1.27189125985
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,4,1.21913299078
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,5,1.23903728362
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,6,1.23591113274
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,7,1.19606061495
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,8,1.24381541593
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,9,1.26691857425
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,10,1.25557777427
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,11,1.20447723798
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,12,1.16584463708
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,13,1.19877644937
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,14,1.23672691646
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,15,1.19058862188
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,16,1.17887496606
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,17,1.22164298527
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,18,1.20278618665
17,4,4,75,stencil,0,2,random,2,dflyrdr,topo,easy,adaptive,1.0,19,1.18927229059
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,0,1.29013672252
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,1,1.30996532275
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,2,1.33814963896
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,3,1.30356461768
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,4,1.31363707948
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,5,1.32363485531
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,6,1.29184879108
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,7,1.30027896548
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,8,1.27966273044
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,9,1.28782525618
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,10,1.31250357229
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,11,1.30715487353
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,12,1.31346862454
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,13,1.33336501703
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,14,1.3382435014
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,15,1.30078473014
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,16,1.31755315571
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,17,1.31838353058
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,18,1.31910080394
17,4,4,75,stencil,0,2,random,2,dflyrdg,topo,easy,adaptive,1.0,19,1.28562481914
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,0,1.4095020331
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,1,1.52730201773
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,2,1.36939421995
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,3,1.50465996233
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,4,1.43352071997
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,5,1.44999141866
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,6,1.45250865856
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,7,1.42296880867
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,8,1.41836917
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,9,1.41355447895
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,10,1.48507537383
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,11,1.46605718755
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,12,1.43856090583
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,13,1.45111480563
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,14,1.41300970637
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,15,1.43311817645
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,16,1.46400964744
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,17,1.3970153127
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,18,1.43181144047
17,4,4,75,stencil,0,2,random,2,dflyrrn,topo,easy,adaptive,1.0,19,1.38392451172
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,0,1.26758935527
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,1,1.27079756995
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,2,1.24261380362
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,3,1.26177399974
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,4,1.29616166339
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,5,1.26237530537
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,6,1.28103870158
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,7,1.25109517792
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,8,1.25359098761
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,9,1.23543401327
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,10,1.26207160707
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,11,1.29077255072
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,12,1.26071165332
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,13,1.27676525653
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,14,1.27088686292
17,4,4,75,stencil,0,2,random,2,dflyrrr,topo,easy,adaptive,1.0,15,1.27657624135
